entry_time,exit_time,type,entry_price,exit_price,size,pnl,exit_reason,duration_hours
2024-02-14 02:00:00,2024-02-14 04:00:00,long,49504.5,49438.405401785494,0.010561736175987746,-0.6980737089995211,Stop Loss,2.0
2024-02-14 05:00:00,2024-02-15 15:00:00,long,49564.0,51999.66156021442,0.018134760977515377,44.17014021661074,Stop Loss,34.0
2024-02-15 16:00:00,2024-02-15 17:00:00,long,52295.0,52009.28362396185,0.018323724256894595,-5.235388090202299,Stop Loss,1.0
2024-02-15 21:00:00,2024-02-15 23:00:00,short,51343.0,51897.836664668255,0.008850665633978927,-4.910673800450817,Stop Loss,2.0
2024-02-16 02:00:00,2024-02-16 06:00:00,long,52184.0,51992.388875201315,0.013934143851095154,-2.6699369764150176,Stop Loss,4.0
2024-02-16 08:00:00,2024-02-16 10:00:00,short,51860.5,51944.93427432557,0.022837293129132838,-1.9282502729186404,Stop Loss,2.0
2024-02-16 11:00:00,2024-02-16 14:00:00,long,52233.5,52084.37217293405,0.020039314994451482,-2.988419501012723,Stop Loss,3.0
2024-02-16 19:00:00,2024-02-16 21:00:00,short,51743.0,51993.77382358449,0.014515177256425923,-3.640026500600529,Stop Loss,2.0
2024-02-17 01:00:00,2024-02-17 04:00:00,short,51985.5,52000.56098550302,0.03392560477524012,-0.5109530417010696,Stop Loss,3.0
2024-02-17 05:00:00,2024-02-17 21:00:00,short,51940.0,51513.82485917304,0.03690695264783729,15.728825742186109,Stop Loss,16.0
2024-02-18 01:00:00,2024-02-18 04:00:00,short,51527.0,51542.39650040805,0.02397791978667693,-0.36917605177982904,Stop Loss,3.0
2024-02-18 06:00:00,2024-02-18 07:00:00,short,51520.0,51565.358915933575,0.025294063126926475,-1.147311282992802,Stop Loss,1.0
2024-02-18 08:00:00,2024-02-18 12:00:00,long,51804.5,51665.475096710616,0.02040481909636835,-2.8367780015099933,Stop Loss,4.0
2024-02-18 14:00:00,2024-02-19 18:00:00,long,51892.5,52209.19126918546,0.02599472352146246,8.232301984137065,Stop Loss,28.0
2024-02-19 22:00:00,2024-02-20 14:00:00,short,52077.5,52040.693690177024,0.03355087397585847,1.234883862387066,Stop Loss,16.0
2024-02-20 15:00:00,2024-02-20 19:00:00,long,52270.5,52131.1735793394,0.03939928346610582,-5.489361141925024,Stop Loss,4.0
2024-02-20 20:00:00,2024-02-21 04:00:00,short,51468.0,51737.423808977765,0.01735806483010225,-4.676675943009122,Stop Loss,8.0
2024-02-21 08:00:00,2024-02-21 21:00:00,short,51644.0,51282.28141387444,0.03780787133395785,13.675809763336195,Stop Loss,13.0
2024-02-22 00:00:00,2024-02-22 01:00:00,long,51553.5,51372.70776105024,0.013729601992247356,-2.482205484067508,Stop Loss,1.0
2024-02-22 02:00:00,2024-02-22 12:00:00,long,51428.0,51582.29519678596,0.0157546566955703,2.4308678551383034,Stop Loss,10.0
2024-02-22 14:00:00,2024-02-22 15:00:00,short,51385.0,51533.03156267369,0.018108151839597637,-2.6805780139481277,Stop Loss,1.0
2024-02-22 17:00:00,2024-02-22 19:00:00,long,51721.5,51565.91388493455,0.016102778635416173,-2.505368769643375,Stop Loss,2.0
2024-02-22 20:00:00,2024-02-22 22:00:00,long,51981.5,51609.88493000389,0.012437622091009602,-4.622007803935662,Stop Loss,2.0
2024-02-22 23:00:00,2024-02-24 05:00:00,short,51298.0,50983.69518470702,0.015595520734367655,4.901747263813217,Stop Loss,30.0
2024-02-24 10:00:00,2024-02-25 15:00:00,long,51104.5,51591.720663756256,0.02511258454487584,12.235370110589498,Stop Loss,29.0
2024-02-25 18:00:00,2024-02-26 01:00:00,long,51592.5,51642.65887679467,0.041546650273813684,2.083933312315333,Stop Loss,7.0
2024-02-26 02:00:00,2024-02-26 14:00:00,short,51446.0,51390.49350991421,0.02351515244194079,1.3052435758844405,Stop Loss,12.0
2024-02-26 15:00:00,2024-02-29 17:00:00,long,52838.5,62168.11533219702,0.007354164621469943,68.61152700796687,Stop Loss,74.0
2024-02-29 20:00:00,2024-02-29 21:00:00,long,62172.5,61885.27847179532,0.007850436333594415,-2.254814320808547,Stop Loss,1.0
2024-02-29 22:00:00,2024-03-01 06:00:00,short,61275.0,61571.549995233945,0.005992191820709505,-1.7769844558722883,Stop Loss,8.0
2024-03-01 09:00:00,2024-03-01 15:00:00,long,62191.0,61844.811394775425,0.009937252342663192,-3.4401635282712153,Stop Loss,6.0
2024-03-01 17:00:00,2024-03-02 01:00:00,long,61941.5,62131.301742200536,0.015969628978307362,3.0310634023789023,Stop Loss,8.0
2024-03-02 03:00:00,2024-03-02 04:00:00,long,62346.5,62141.279232137415,0.014708310900026314,-3.0184508568650363,Stop Loss,1.0
2024-03-02 09:00:00,2024-03-02 12:00:00,short,61857.0,62048.182272939826,0.015428254593234809,-2.949608780628947,Stop Loss,3.0
2024-03-02 13:00:00,2024-03-02 18:00:00,short,61853.5,61972.113267394205,0.022201203926044733,-2.6333573377532122,Stop Loss,5.0
2024-03-02 20:00:00,2024-03-02 23:00:00,short,61913.0,61958.411091273585,0.03488068843276907,-1.5839701261059582,Stop Loss,3.0
2024-03-03 00:00:00,2024-03-03 03:00:00,short,61778.0,61926.41777770509,0.02704926681414774,-4.0145920691079455,Stop Loss,3.0
2024-03-03 06:00:00,2024-03-03 11:00:00,short,61910.0,61854.238093097294,0.03589327001614312,2.00147718107386,Stop Loss,5.0
2024-03-03 13:00:00,2024-03-05 07:00:00,long,62417.0,66960.45074038193,0.013563957930582186,61.62717470221298,Stop Loss,42.0
2024-03-05 12:00:00,2024-03-05 15:00:00,long,67373.5,67151.83565814911,0.0072223061550518875,-1.60092774050521,Stop Loss,3.0
2024-03-05 17:00:00,2024-03-06 04:00:00,short,65643.0,64488.30354428175,0.004163384419066253,4.807445232488392,Stop Loss,11.0
2024-03-06 07:00:00,2024-03-06 22:00:00,long,66672.5,66300.80071735664,0.0032127851247146766,-1.1941899261436908,Stop Loss,15.0
2024-03-07 01:00:00,2024-03-07 02:00:00,long,66431.0,66254.87227652942,0.012070294159141362,-2.125913431869778,Stop Loss,1.0
2024-03-07 05:00:00,2024-03-07 07:00:00,short,65836.0,66130.77018808825,0.009425552120692772,-2.778371771452234,Stop Loss,2.0
2024-03-07 08:00:00,2024-03-07 23:00:00,long,66715.5,67014.54934389844,0.012784764081483635,3.8232753104640396,Stop Loss,15.0
2024-03-08 02:00:00,2024-03-08 05:00:00,long,67143.5,67038.37415033233,0.028212971895739687,-2.96591264218986,Stop Loss,3.0
2024-03-08 06:00:00,2024-03-08 16:00:00,long,67629.0,67449.69664497409,0.016466443112569423,-2.9524884954270405,Stop Loss,10.0
2024-03-08 17:00:00,2024-03-09 01:00:00,long,68387.5,67946.89720038071,0.0065571378783191425,-2.8890933066770796,Stop Loss,8.0
2024-03-09 02:00:00,2024-03-09 14:00:00,long,68191.0,68222.37784631645,0.006934201524944698,0.217580309777001,Stop Loss,12.0
2024-03-09 18:00:00,2024-03-10 21:00:00,long,68284.5,69270.15960680587,0.04035235362531755,39.77368500802198,Stop Loss,27.0
2024-03-10 22:00:00,2024-03-11 06:00:00,short,68374.0,68839.50084786105,0.010482359922865406,-4.879547431678582,Stop Loss,8.0
2024-03-11 07:00:00,2024-03-12 03:00:00,long,71211.5,71742.55049042491,0.003931797205968329,2.0879828344807723,Stop Loss,20.0
2024-03-12 06:00:00,2024-03-12 08:00:00,long,72248.0,71847.27444076202,0.016286863778901546,-6.526562596033132,Stop Loss,2.0
2024-03-12 11:00:00,2024-03-12 14:00:00,long,72078.0,71951.35409973164,0.019218745492733454,-2.4339753249556186,Stop Loss,3.0
2024-03-12 16:00:00,2024-03-13 01:00:00,short,70633.0,71490.94713518955,0.006291195311460757,-5.397512994385673,Stop Loss,9.0
2024-03-13 02:00:00,2024-03-13 13:00:00,long,72011.5,72427.32276960596,0.004814161903380578,2.001838135995222,Stop Loss,11.0
2024-03-13 15:00:00,2024-03-14 10:00:00,long,72642.0,73071.70765800006,0.01575784509787349,6.7712667121349055,Stop Loss,19.0
2024-03-14 13:00:00,2024-03-15 00:00:00,short,71818.5,71669.29418636259,0.00792576175870558,1.1825697319039417,Stop Loss,11.0
2024-03-15 02:00:00,2024-03-15 18:00:00,short,69106.0,68813.20587286408,0.00460172619595705,1.347358404863723,Stop Loss,16.0
2024-03-15 20:00:00,2024-03-15 22:00:00,short,67891.0,68801.97451965757,0.005411520994878141,-4.929757738925957,Stop Loss,2.0
2024-03-16 01:00:00,2024-03-16 04:00:00,long,69406.0,69041.2459863475,0.007381508292602728,-2.6924347765361003,Stop Loss,3.0
2024-03-16 07:00:00,2024-03-16 08:00:00,long,69400.0,69058.7169814236,0.009560244697383757,-3.262749168652182,Stop Loss,1.0
2024-03-16 10:00:00,2024-03-17 10:00:00,short,68465.0,66633.20847641543,0.009530116274790225,17.457186210936115,Stop Loss,24.0
2024-03-17 14:00:00,2024-03-18 00:00:00,long,67601.5,67693.73800479488,0.005407682328763661,0.49879382856970517,Stop Loss,10.0
2024-03-18 03:00:00,2024-03-18 09:00:00,long,67977.0,67965.49238586318,0.012682779689981485,-0.1459485348545922,Stop Loss,6.0
2024-03-18 10:00:00,2024-03-18 13:00:00,long,68147.5,68057.37461355134,0.011347840902464254,-1.022728546692551,Stop Loss,3.0
2024-03-18 14:00:00,2024-03-18 21:00:00,short,67012.5,67592.03332287024,0.007849279338737528,-4.548918937315253,Stop Loss,7.0
2024-03-19 00:00:00,2024-03-19 16:00:00,short,66960.5,64829.19051214642,0.011703120828775197,24.942972459865402,Stop Loss,16.0
2024-03-19 20:00:00,2024-03-20 09:00:00,short,63850.0,63103.16659789158,0.007644819790808811,5.709406772875546,Stop Loss,13.0
2024-03-20 14:00:00,2024-03-20 16:00:00,long,64301.5,63380.08754323591,0.004685488137976426,-4.317267136351861,Stop Loss,2.0
2024-03-20 17:00:00,2024-03-21 15:00:00,long,64146.0,66597.62090980072,0.006634416700838734,16.265074708107374,Stop Loss,22.0
2024-03-21 18:00:00,2024-03-22 03:00:00,short,65140.5,65915.2887288199,0.006513867612150635,-5.046871206919295,Stop Loss,9.0
2024-03-22 06:00:00,2024-03-22 08:00:00,long,66432.0,66052.79803367796,0.008457850670602415,-3.207233605150635,Stop Loss,2.0
2024-03-22 09:00:00,2024-03-23 01:00:00,short,65489.0,64091.34644392156,0.012856346596798369,17.968718539192185,Stop Loss,16.0
2024-03-23 03:00:00,2024-03-23 05:00:00,short,63587.5,64012.45358116371,0.016140362352591864,-6.858904783013846,Stop Loss,2.0
2024-03-23 09:00:00,2024-03-23 22:00:00,long,64481.5,64807.101188279135,0.01065742133589714,3.4700690509595193,Stop Loss,13.0
2024-03-24 02:00:00,2024-03-24 07:00:00,short,64299.5,64502.04355887163,0.00943622850200896,-1.9112473031227877,Stop Loss,5.0
2024-03-24 08:00:00,2024-03-26 16:00:00,long,65273.0,70274.3046444551,0.010952926381820246,54.77892158377239,Stop Loss,56.0
2024-03-26 19:00:00,2024-03-26 22:00:00,short,69494.5,70091.7371236456,0.009266850238831167,-5.534506981894018,Stop Loss,3.0
2024-03-26 23:00:00,2024-03-27 00:00:00,short,69996.0,70152.5881579835,0.013206340204284,-2.0679564862922284,Stop Loss,1.0
2024-03-27 01:00:00,2024-03-27 04:00:00,long,70362.5,70224.61744688575,0.015520707588426875,-2.1400347884320143,Stop Loss,3.0
2024-03-27 05:00:00,2024-03-27 07:00:00,long,70485.5,70254.79905714172,0.014923105760220668,-3.442774569256773,Stop Loss,2.0
2024-03-27 08:00:00,2024-03-27 10:00:00,short,69561.5,70138.4072705901,0.013717276551054031,-7.913596574998235,Stop Loss,2.0
2024-03-27 13:00:00,2024-03-27 23:00:00,short,69938.0,69469.07146315128,0.008993426431351708,4.217274297710345,Stop Loss,10.0
2024-03-28 02:00:00,2024-03-28 04:00:00,short,69194.0,69453.64402688314,0.016262369181995587,-4.222427021073539,Stop Loss,2.0
2024-03-28 06:00:00,2024-03-29 03:00:00,long,70348.0,70644.73189668496,0.01011621379861994,3.00180330773502,Stop Loss,21.0
2024-03-29 05:00:00,2024-03-29 13:00:00,short,70229.0,70326.44385401306,0.01906764614503307,-1.8580249273293838,Stop Loss,8.0
2024-03-29 14:00:00,2024-03-29 23:00:00,short,70121.0,69893.96759664643,0.02588147121798676,5.87593261294585,Stop Loss,9.0
2024-03-30 03:00:00,2024-03-30 04:00:00,short,69814.5,69929.51815510793,0.03397990211059911,-3.908305651509149,Stop Loss,1.0
2024-03-30 07:00:00,2024-03-30 08:00:00,short,69875.0,69943.8517669686,0.03187060821777125,-2.194347690157441,Stop Loss,1.0
2024-03-30 09:00:00,2024-03-30 18:00:00,long,70045.5,70055.19407208583,0.04464073713966941,0.43275052379634776,Stop Loss,9.0
2024-03-30 20:00:00,2024-03-31 01:00:00,short,69866.5,69938.01657439664,0.03384284766875562,-2.4203245330965606,Stop Loss,5.0
2024-03-31 04:00:00,2024-04-01 03:00:00,long,70161.5,70741.77372516309,0.027356465061157537,15.874237888331795,Stop Loss,23.0
2024-04-01 05:00:00,2024-04-01 19:00:00,short,69169.5,69520.8692609635,0.007991994068895386,-2.8081410496124763,Stop Loss,14.0
2024-04-02 00:00:00,2024-04-03 03:00:00,short,69363.0,66071.36365991687,0.02240953756375758,73.76404820932247,Stop Loss,27.0
2024-04-03 09:00:00,2024-04-03 11:00:00,long,66490.0,66204.25465136922,0.009456729031507117,-2.7022163340148064,Stop Loss,2.0
2024-04-03 12:00:00,2024-04-03 14:00:00,short,65929.5,66134.24907177858,0.021461791022364844,-4.39428179053515,Stop Loss,2.0
2024-04-03 15:00:00,2024-04-03 16:00:00,short,65861.0,66160.99280675189,0.01576400819511388,-4.729089064112043,Stop Loss,1.0
2024-04-03 17:00:00,2024-04-03 22:00:00,short,65993.5,66053.07436001352,0.017157035916862778,-1.0221194344760323,Stop Loss,5.0
2024-04-03 23:00:00,2024-04-04 00:00:00,short,65978.0,66076.0681390058,0.016856929951646626,-1.6531277497091423,Stop Loss,1.0
2024-04-04 02:00:00,2024-04-04 07:00:00,short,65758.0,65919.50320863361,0.018485033958619276,-2.985392296018331,Stop Loss,5.0
2024-04-04 09:00:00,2024-04-05 05:00:00,long,66284.0,67651.77533161682,0.014927343232160615,20.41725183952663,Stop Loss,20.0
2024-04-05 08:00:00,2024-04-05 13:00:00,short,67171.5,67238.57905594079,0.011011675787826707,-0.7386528161734767,Stop Loss,5.0
2024-04-05 15:00:00,2024-04-05 17:00:00,long,68222.0,67485.76415253551,0.00808459957564393,-5.952172019985234,Stop Loss,2.0
2024-04-05 18:00:00,2024-04-05 19:00:00,long,67640.5,67491.5231964411,0.010314580051745329,-1.5366331661613417,Stop Loss,1.0
2024-04-05 20:00:00,2024-04-06 11:00:00,long,67679.0,67788.69471007603,0.010225720966185108,1.1217074967040557,Stop Loss,15.0
2024-04-06 14:00:00,2024-04-07 19:00:00,long,68006.0,69328.45230182515,0.03584226969115532,47.39969205570614,Stop Loss,29.0
2024-04-07 23:00:00,2024-04-08 02:00:00,long,69381.0,69312.81405075188,0.03128926736468855,-2.133488396539393,Stop Loss,3.0
2024-04-08 03:00:00,2024-04-09 01:00:00,long,69467.0,71407.19238438527,0.027065521675173003,52.51231903358514,Stop Loss,22.0
2024-04-09 06:00:00,2024-04-10 16:00:00,short,70788.5,69037.51869794649,0.015663825720597796,27.42706595539155,Stop Loss,34.0
2024-04-10 19:00:00,2024-04-11 11:00:00,long,70125.0,70339.90117369381,0.0080960953076118,1.7398603839427387,Stop Loss,16.0
2024-04-11 12:00:00,2024-04-11 13:00:00,long,70865.5,70356.23865137307,0.019729511989331,-10.047477883437804,Stop Loss,1.0
2024-04-11 16:00:00,2024-04-11 19:00:00,short,70028.5,70224.27139422511,0.014779255553629387,-2.8933554653432827,Stop Loss,3.0
2024-04-11 20:00:00,2024-04-11 21:00:00,long,70528.5,70263.32787960155,0.018335663582519583,-4.862106791089338,Stop Loss,1.0
2024-04-11 23:00:00,2024-04-12 00:00:00,short,70025.0,70243.0005319282,0.018298281245279775,-3.989035044842913,Stop Loss,1.0
2024-04-12 01:00:00,2024-04-12 12:00:00,long,70305.0,70634.23126129125,0.022888114633091726,7.535482849231507,Stop Loss,11.0
2024-04-12 14:00:00,2024-04-13 15:00:00,short,69259.0,67635.21354227673,0.010517400049238257,17.07801177041112,Stop Loss,25.0
2024-04-13 16:00:00,2024-04-14 22:00:00,short,67425.0,64322.21167473328,0.031098321201011764,96.49150795789393,Stop Loss,30.0
2024-04-14 23:00:00,2024-04-15 14:00:00,long,65683.5,65602.2390393219,0.007297194499532326,-0.5929770352869754,Stop Loss,15.0
2024-04-15 16:00:00,2024-04-16 18:00:00,short,64159.5,63002.730035967026,0.008346323150178967,9.6547759302401,Stop Loss,26.0
2024-04-16 22:00:00,2024-04-17 07:00:00,long,63786.5,63588.43801168132,0.010298188989784,-2.0396797873981676,Stop Loss,9.0
2024-04-17 10:00:00,2024-04-18 03:00:00,short,62903.5,61835.06557674309,0.013682680957744426,14.61904733769601,Stop Loss,17.0
2024-04-18 05:00:00,2024-04-18 09:00:00,short,61083.5,61626.62669625284,0.016990011631841082,-9.22772888689915,Stop Loss,4.0
2024-04-18 12:00:00,2024-04-19 00:00:00,long,62252.5,62868.428211980994,0.014821437736663869,9.12894164413101,Stop Loss,12.0
2024-04-19 02:00:00,2024-04-19 06:00:00,short,61371.5,62441.2384871516,0.008854362667154395,-9.471852524253322,Stop Loss,4.0
2024-04-19 07:00:00,2024-04-19 22:00:00,long,64563.0,64057.06799864388,0.004729390301701717,-2.392749900534187,Stop Loss,15.0
2024-04-20 02:00:00,2024-04-20 03:00:00,short,63842.5,63942.04108496533,0.019074736886175517,-1.8987200050780573,Stop Loss,1.0
2024-04-20 04:00:00,2024-04-20 07:00:00,long,64147.0,63987.9671527672,0.01734070418914427,-2.757741560221295,Stop Loss,3.0
2024-04-20 08:00:00,2024-04-20 14:00:00,short,63750.5,63880.02274284465,0.025683706584429273,-3.3266241232325378,Stop Loss,6.0
2024-04-20 15:00:00,2024-04-21 13:00:00,long,64813.5,64893.315977398015,0.014907933990936442,1.189891322471684,Stop Loss,22.0
2024-04-21 15:00:00,2024-04-21 16:00:00,long,65055.0,64877.612201142976,0.05760612222774659,-10.218623222668644,Stop Loss,1.0
2024-04-21 19:00:00,2024-04-21 22:00:00,short,64547.0,64802.87169529792,0.02292004351846646,-5.864590391372184,Stop Loss,3.0
2024-04-21 23:00:00,2024-04-22 01:00:00,long,64951.0,64845.30341842658,0.027926141953138035,-2.951697740980817,Stop Loss,2.0
2024-04-22 03:00:00,2024-04-23 04:00:00,long,65720.0,66368.56660963308,0.015738095559939182,10.207203279391223,Stop Loss,25.0
2024-04-23 11:00:00,2024-04-23 13:00:00,short,66075.5,66272.42530975948,0.019534607301632926,-3.8468585939038125,Stop Loss,2.0
2024-04-23 14:00:00,2024-04-23 19:00:00,long,66923.5,66467.34500744568,0.019676599010739416,-8.975578875238222,Stop Loss,5.0
2024-04-24 00:00:00,2024-04-24 08:00:00,long,66763.5,66602.98093302833,0.025286262151125973,-4.058927207699757,Stop Loss,8.0
2024-04-24 11:00:00,2024-04-24 12:00:00,long,66589.0,66546.00327570022,0.04802461682552225,-2.0649012092495993,Stop Loss,1.0
2024-04-24 13:00:00,2024-04-25 15:00:00,short,66077.5,64138.39652930133,0.02115118412330003,41.01433454287766,Stop Loss,26.0
2024-04-25 19:00:00,2024-04-26 00:00:00,long,64762.0,64425.793436947264,0.011551600275431858,-3.883723826361982,Stop Loss,5.0
2024-04-26 02:00:00,2024-04-26 03:00:00,long,64523.5,64425.81435973902,0.029307058435844975,-2.8628787674713947,Stop Loss,1.0
2024-04-26 05:00:00,2024-04-26 08:00:00,short,64264.5,64372.515331449074,0.02080255807179934,-2.2469952051140245,Stop Loss,3.0
2024-04-26 09:00:00,2024-04-26 10:00:00,long,64504.5,64363.3118084882,0.03331862891445937,-4.704196960085262,Stop Loss,1.0
2024-04-26 11:00:00,2024-04-26 13:00:00,short,64253.5,64333.53415615474,0.043174637162045656,-3.4554456525513735,Stop Loss,2.0
2024-04-26 14:00:00,2024-04-27 17:00:00,short,63848.5,63180.25581709487,0.021392290304914165,14.295273555276728,Stop Loss,27.0
2024-04-27 23:00:00,2024-04-28 11:00:00,long,63465.0,63649.48133609994,0.028993852561697005,5.348824659266522,Stop Loss,12.0
2024-04-28 13:00:00,2024-04-28 14:00:00,long,63786.5,63642.44341196251,0.04287456838595752,-6.176364035261181,Stop Loss,1.0
2024-04-28 16:00:00,2024-04-28 20:00:00,long,63724.5,63687.66849715934,0.0480173334285834,-1.768550552575681,Stop Loss,4.0
2024-04-28 22:00:00,2024-04-29 14:00:00,short,63139.5,62735.017775673885,0.025620938506583663,10.363214196465574,Stop Loss,16.0
2024-04-29 20:00:00,2024-04-30 07:00:00,long,62968.0,63347.23387105316,0.018587523148284945,7.04901835681436,Stop Loss,11.0
2024-04-30 08:00:00,2024-05-01 18:00:00,short,61937.0,58459.45737154863,0.008446937617197243,29.374585643672827,Stop Loss,34.0
2024-05-01 19:00:00,2024-05-01 23:00:00,short,56979.0,58201.27919099802,0.008776027111980517,-10.726755318608257,Stop Loss,4.0
2024-05-02 00:00:00,2024-05-02 08:00:00,short,57769.5,57833.35261045531,0.012104659908800289,-0.772914133850625,Stop Loss,8.0
2024-05-02 12:00:00,2024-05-03 10:00:00,long,58566.0,59151.62330606002,0.015755524195524485,9.226802168091696,Stop Loss,22.0
2024-05-03 11:00:00,2024-05-05 01:00:00,long,59307.0,63474.201629699724,0.04200397397590269,175.0390288062465,Stop Loss,38.0
2024-05-05 07:00:00,2024-05-05 20:00:00,long,63762.5,63844.53290720294,0.027914055174968786,2.2898710978260093,Stop Loss,13.0
2024-05-05 23:00:00,2024-05-06 02:00:00,long,64023.5,63921.43384111836,0.049198907045448194,-5.021543463303582,Stop Loss,3.0
2024-05-06 04:00:00,2024-05-06 10:00:00,long,64174.5,64245.70616897925,0.039613836147530126,2.820749510637493,Stop Loss,6.0
2024-05-06 14:00:00,2024-05-07 01:00:00,short,63292.0,63636.286040695726,0.011912739059620021,-4.101389764677904,Stop Loss,11.0
2024-05-07 03:00:00,2024-05-07 06:00:00,short,63242.0,63609.08624372429,0.028953143255594047,-10.628300601707291,Stop Loss,3.0
2024-05-07 08:00:00,2024-05-07 11:00:00,long,64241.5,63758.95387773208,0.018461035421713214,-8.90830105579847,Stop Loss,3.0
2024-05-07 13:00:00,2024-05-07 14:00:00,short,63222.5,63716.94515299655,0.02042448513467751,-10.09878767729142,Stop Loss,1.0
2024-05-07 15:00:00,2024-05-07 16:00:00,long,63747.5,63712.29750619445,0.030727268722335412,-1.0816764868594033,Stop Loss,1.0
2024-05-07 17:00:00,2024-05-08 17:00:00,short,63404.0,62603.2283456184,0.02305316181701682,18.46031852693926,Stop Loss,24.0
2024-05-08 19:00:00,2024-05-09 15:00:00,short,62176.0,61548.44426017484,0.03285071696139893,20.615655986497707,Stop Loss,20.0
2024-05-09 17:00:00,2024-05-10 14:00:00,long,61951.0,62824.52229180871,0.01952266647368636,17.05348436031156,Stop Loss,21.0
2024-05-10 15:00:00,2024-05-11 15:00:00,short,60953.0,60997.39825397844,0.011033870913236194,-0.489884603171194,Stop Loss,24.0
2024-05-11 19:00:00,2024-05-11 20:00:00,long,61159.5,61064.48828193217,0.037627628783319586,-3.575065657521652,Stop Loss,1.0
2024-05-11 21:00:00,2024-05-12 04:00:00,short,60928.0,60992.30939411591,0.040277917198141104,-2.5902484512632267,Stop Loss,7.0
2024-05-12 06:00:00,2024-05-12 08:00:00,short,60953.0,60986.19580087813,0.0956911608060715,-3.1765447199154075,Stop Loss,2.0
2024-05-12 10:00:00,2024-05-13 02:00:00,long,61173.0,61296.75410924928,0.04540412797855734,5.618947414226809,Stop Loss,16.0
