entry_time,exit_time,type,entry_price,exit_price,size,pnl,exit_reason,duration_hours
2024-02-07 10:00:00,2024-02-07 12:00:00,short,42895.0,42999.10428585961,0.02946951143791867,-3.0679024428761905,Stop Loss,2.0
2024-02-07 13:00:00,2024-02-07 14:00:00,long,43146.0,43031.685567309745,0.027523948194822716,-3.1463845232871206,Stop Loss,1.0
2024-02-07 15:00:00,2024-02-09 02:00:00,long,43064.0,45995.25,0.03952275952500885,115.8510888576822,Take Profit,35.0
2024-02-09 03:00:00,2024-02-09 22:00:00,long,46081.5,47363.4302716465,0.010702326232402061,13.719635974352665,Stop Loss,19.0
2024-02-10 01:00:00,2024-02-10 07:00:00,long,47321.5,47341.26184275484,0.01924150632382999,0.3802476223377268,Stop Loss,6.0
2024-02-10 11:00:00,2024-02-10 17:00:00,long,47168.5,47246.13225451815,0.03430408925726252,2.6631037882330193,Stop Loss,6.0
2024-02-10 18:00:00,2024-02-11 01:00:00,long,47338.5,47651.0639115062,0.025123487096100204,7.8526953974326315,Stop Loss,7.0
2024-02-11 02:00:00,2024-02-11 13:00:00,long,47784.0,48204.72489105674,0.019901954962345144,8.37324783334887,Stop Loss,11.0
2024-02-11 14:00:00,2024-02-11 15:00:00,long,48249.0,48187.12314422107,0.03330611498992075,-2.060877673787781,Stop Loss,1.0
2024-02-11 17:00:00,2024-02-11 20:00:00,long,48307.5,48235.120839872965,0.030109184152944606,-2.1792774611003622,Stop Loss,3.0
2024-02-11 23:00:00,2024-02-12 02:00:00,long,48320.5,48331.12434944768,0.02892838343129851,0.3073452545305999,Stop Loss,3.0
2024-02-12 07:00:00,2024-02-12 08:00:00,long,48210.0,48184.188900369314,0.029526454270166976,-0.7621102529081718,Stop Loss,1.0
2024-02-12 09:00:00,2024-02-12 14:00:00,short,47883.5,48083.83042664501,0.013836947242954444,-2.7719615446455146,Stop Loss,5.0
2024-02-12 15:00:00,2024-02-13 03:00:00,long,49973.5,49873.977670976965,0.005964013714236817,-0.5935525351661703,Stop Loss,12.0
2024-02-13 04:00:00,2024-02-13 10:00:00,long,49912.5,50030.424315664495,0.02568932317452117,3.029395855239467,Stop Loss,6.0
2024-02-13 14:00:00,2024-02-13 20:00:00,short,48720.5,49351.22931544735,0.008451686580453092,-5.330726491264748,Stop Loss,6.0
2024-02-14 02:00:00,2024-02-14 04:00:00,long,49504.5,49451.63206045138,0.010818989553064132,-0.5719776856685228,Stop Loss,2.0
2024-02-14 05:00:00,2024-02-15 05:00:00,long,49564.0,52000.727199397246,0.01858017875952517,45.27482695299797,Stop Loss,24.0
2024-02-15 08:00:00,2024-02-15 15:00:00,long,51961.0,52267.27126843755,0.028928111858857943,8.859849512515785,Stop Loss,7.0
2024-02-15 16:00:00,2024-02-15 17:00:00,long,52295.0,52152.59488944004,0.01899243614052521,-2.704619968394423,Stop Loss,1.0
2024-02-15 21:00:00,2024-02-15 23:00:00,short,51343.0,51897.836664668255,0.009206267015860766,-5.107974485125559,Stop Loss,2.0
2024-02-16 02:00:00,2024-02-16 06:00:00,long,52184.0,52048.57619980346,0.014493988840580108,-1.9628310487976341,Stop Loss,4.0
2024-02-16 08:00:00,2024-02-16 10:00:00,short,51860.5,51944.93427432557,0.02378027906242831,-2.0078706058956635,Stop Loss,2.0
2024-02-16 11:00:00,2024-02-16 14:00:00,long,52233.5,52195.07932244565,0.020866768232704953,-0.8017153738701072,Stop Loss,3.0
2024-02-16 19:00:00,2024-02-16 21:00:00,short,51743.0,51993.77382358449,0.01516069139260863,-3.801904548708904,Stop Loss,2.0
2024-02-17 01:00:00,2024-02-17 04:00:00,short,51985.5,52000.56098550302,0.03543433298944572,-0.533675975463217,Stop Loss,3.0
2024-02-17 05:00:00,2024-02-17 21:00:00,short,51940.0,51513.82485917304,0.038548266373238604,16.42831285025024,Stop Loss,16.0
2024-02-18 01:00:00,2024-02-18 04:00:00,short,51527.0,51542.39650040805,0.025044257861997564,-0.38559392639162543,Stop Loss,3.0
2024-02-18 06:00:00,2024-02-18 07:00:00,short,51520.0,51565.358915933575,0.026418932291214534,-1.198334128852015,Stop Loss,1.0
2024-02-18 08:00:00,2024-02-18 12:00:00,long,51804.5,51744.488287865744,0.021312255425960918,-1.2789849375544915,Stop Loss,4.0
2024-02-18 14:00:00,2024-02-18 19:00:00,long,51892.5,51789.16783498745,0.027210419507386733,-2.811711558598018,Stop Loss,5.0
2024-02-18 20:00:00,2024-02-19 08:00:00,long,51800.0,52198.01841390132,0.04337864000320733,17.26549749127301,Stop Loss,12.0
2024-02-19 09:00:00,2024-02-19 18:00:00,long,52272.0,52295.369611353635,0.03414308943906408,0.7979107306033362,Stop Loss,9.0
2024-02-19 22:00:00,2024-02-20 14:00:00,short,52077.5,52040.693690177024,0.03541998992416124,1.3036791230753628,Stop Loss,16.0
2024-02-20 15:00:00,2024-02-20 19:00:00,long,52270.5,52176.06284210427,0.0415942137421752,-3.9280393307184958,Stop Loss,4.0
2024-02-20 20:00:00,2024-02-21 04:00:00,short,51468.0,51737.423808977765,0.01836901996174431,-4.949051325281743,Stop Loss,8.0
2024-02-21 08:00:00,2024-02-21 21:00:00,short,51644.0,51282.28141387444,0.040009848450395555,14.472305812574872,Stop Loss,13.0
2024-02-22 00:00:00,2024-02-22 01:00:00,long,51553.5,51367.02128554292,0.014529230967327274,-2.709392312837188,Stop Loss,1.0
2024-02-22 02:00:00,2024-02-22 11:00:00,long,51428.0,51708.511217089246,0.01667047812239489,4.676256107572642,Stop Loss,9.0
2024-02-22 14:00:00,2024-02-22 15:00:00,short,51385.0,51533.03156267369,0.019211818072878566,-2.843955451130891,Stop Loss,1.0
2024-02-22 17:00:00,2024-02-22 19:00:00,long,51721.5,51603.73908895533,0.017084220209317907,-2.011853336337073,Stop Loss,2.0
2024-02-22 20:00:00,2024-02-22 22:00:00,long,51981.5,51669.998413545145,0.013206518778807765,-4.113851551144453,Stop Loss,2.0
2024-02-22 23:00:00,2024-02-24 05:00:00,short,51298.0,50983.69518470702,0.016576444527233492,5.2100563353464,Stop Loss,30.0
2024-02-24 10:00:00,2024-02-25 08:00:00,long,51104.5,51656.09432662627,0.02669211062162549,14.723216784569402,Stop Loss,22.0
2024-02-25 09:00:00,2024-02-25 10:00:00,long,51669.5,51644.228295232664,0.053681804096348665,-1.3566307045008867,Stop Loss,1.0
2024-02-25 11:00:00,2024-02-25 13:00:00,long,51667.0,51654.026108948914,0.054366667843849734,-0.7053472254166847,Stop Loss,2.0
2024-02-25 14:00:00,2024-02-25 15:00:00,long,51752.5,51642.609367781864,0.05220411607010679,-5.736743319332967,Stop Loss,1.0
2024-02-25 18:00:00,2024-02-26 01:00:00,long,51592.5,51691.70341023123,0.043824749201941675,4.34756457336107,Stop Loss,7.0
2024-02-26 02:00:00,2024-02-26 14:00:00,short,51446.0,51390.49350991421,0.024871400609710523,1.3805241513626227,Stop Loss,12.0
2024-02-26 15:00:00,2024-02-27 20:00:00,long,52838.5,56906.76633062546,0.007778319740939045,31.64427631090168,Stop Loss,29.0
2024-02-27 22:00:00,2024-02-28 01:00:00,long,56897.5,56930.943911219365,0.01764675409933139,0.5901764774080037,Stop Loss,3.0
2024-02-28 02:00:00,2024-02-28 20:00:00,long,56937.0,60744.00971561195,0.017598650156071018,66.99823212581816,Stop Loss,18.0
2024-02-28 22:00:00,2024-02-29 16:00:00,long,61288.5,62740.59903769995,0.0060099217588928085,8.72700160274022,Stop Loss,18.0
2024-02-29 20:00:00,2024-02-29 21:00:00,long,62172.5,61871.99389813882,0.008639621532430176,-2.5962589882665186,Stop Loss,1.0
2024-02-29 22:00:00,2024-03-01 06:00:00,short,61275.0,61571.549995233945,0.006593737219362715,-1.9553727409758994,Stop Loss,8.0
2024-03-01 09:00:00,2024-03-01 14:00:00,long,62191.0,61997.764409649266,0.010934835297421987,-2.112999354085383,Stop Loss,5.0
2024-03-01 17:00:00,2024-03-02 01:00:00,long,61941.5,62328.45229871003,0.017605427009448532,6.812460451077725,Stop Loss,8.0
2024-03-02 03:00:00,2024-03-02 04:00:00,long,62346.5,62230.98446155165,0.01627705800376539,-1.8802531196600074,Stop Loss,1.0
2024-03-02 09:00:00,2024-03-02 12:00:00,short,61857.0,62048.182272939826,0.01710131405078876,-3.269468090487585,Stop Loss,3.0
2024-03-02 13:00:00,2024-03-02 18:00:00,short,61853.5,61972.113267394205,0.024608730582614202,-2.918921940827562,Stop Loss,5.0
2024-03-02 20:00:00,2024-03-02 23:00:00,short,61913.0,61958.411091273585,0.03866319443925061,-1.7557378516091753,Stop Loss,3.0
2024-03-03 00:00:00,2024-03-03 03:00:00,short,61778.0,61926.41777770509,0.029982523547100164,-4.449939514851247,Stop Loss,3.0
2024-03-03 06:00:00,2024-03-03 11:00:00,short,61910.0,61854.238093097294,0.039785581651276374,2.2185199001084794,Stop Loss,5.0
2024-03-03 13:00:00,2024-03-05 04:00:00,long,62417.0,67865.3512770031,0.01503485069816559,81.91514800090135,Stop Loss,39.0
2024-03-05 12:00:00,2024-03-05 15:00:00,long,67373.5,67510.48865365071,0.008118331032447995,1.112119238025838,Stop Loss,3.0
2024-03-05 17:00:00,2024-03-06 04:00:00,short,65643.0,64488.30354428175,0.004693854039255594,5.419976622787231,Stop Loss,11.0
2024-03-06 07:00:00,2024-03-06 12:00:00,long,66672.5,66080.87154450927,0.0036221359636745805,-2.142958705766228,Stop Loss,5.0
2024-03-06 13:00:00,2024-03-06 14:00:00,long,66377.5,66099.85823078876,0.0047759462860125865,-1.326002176506407,Stop Loss,1.0
2024-03-06 15:00:00,2024-03-06 21:00:00,long,66526.5,66747.15826005189,0.006991592408675435,1.5427526158903146,Stop Loss,6.0
2024-03-07 01:00:00,2024-03-07 02:00:00,long,66431.0,66357.79086292305,0.013600189127339945,-0.9956581100958551,Stop Loss,1.0
2024-03-07 05:00:00,2024-03-07 07:00:00,short,65836.0,66130.77018808825,0.010635380464540989,-3.134993099922872,Stop Loss,2.0
2024-03-07 08:00:00,2024-03-07 21:00:00,long,66715.5,67331.65903989582,0.014425768211229475,8.888567490790816,Stop Loss,13.0
2024-03-08 02:00:00,2024-03-08 04:00:00,long,67143.5,67143.26976268356,0.03198232207239056,-0.007363524007533232,Stop Loss,2.0
2024-03-08 06:00:00,2024-03-08 09:00:00,long,67629.0,67226.77319583615,0.018729997587932805,-7.533707071790745,Stop Loss,3.0
2024-03-08 10:00:00,2024-03-08 16:00:00,long,67376.5,67712.90768051942,0.025361459803192557,8.531789866978514,Stop Loss,6.0
2024-03-08 17:00:00,2024-03-08 21:00:00,long,68387.5,68283.18142875259,0.007491502918796513,-0.7815028809846377,Stop Loss,4.0
2024-03-09 02:00:00,2024-03-09 09:00:00,long,68191.0,68304.85785196081,0.007942538969512728,0.904320426183766,Stop Loss,7.0
2024-03-09 11:00:00,2024-03-09 14:00:00,long,68330.5,68339.71022093052,0.03508384821395315,0.32312999314319024,Stop Loss,3.0
2024-03-09 18:00:00,2024-03-09 19:00:00,long,68284.5,68252.64410015561,0.046265923094871056,-1.4738426123185269,Stop Loss,1.0
2024-03-09 20:00:00,2024-03-10 13:00:00,long,68368.5,69540.81959751653,0.039094184363669675,45.83087847845422,Stop Loss,17.0
2024-03-10 16:00:00,2024-03-10 18:00:00,long,69448.5,69423.69224571422,0.02217178060341725,-0.5500320852877778,Stop Loss,2.0
2024-03-10 19:00:00,2024-03-10 20:00:00,long,69444.5,69392.53042980569,0.02280525425872924,-1.185179261998181,Stop Loss,1.0
2024-03-10 22:00:00,2024-03-11 06:00:00,short,68374.0,68839.50084786105,0.011983931498337892,-5.578530273185084,Stop Loss,8.0
2024-03-11 07:00:00,2024-03-11 23:00:00,long,71211.5,72192.83828044654,0.004495017222114306,4.411132471327219,Stop Loss,16.0
2024-03-12 01:00:00,2024-03-12 03:00:00,long,72490.5,72220.25215967091,0.021219898749734678,-5.73463180911771,Stop Loss,2.0
2024-03-12 06:00:00,2024-03-12 08:00:00,long,72248.0,72099.39766768097,0.01855278207752087,-2.7569866877263207,Stop Loss,2.0
2024-03-12 11:00:00,2024-03-12 14:00:00,long,72078.0,72114.30946219656,0.02199315661744608,0.7985596887841254,Stop Loss,3.0
2024-03-12 16:00:00,2024-03-13 01:00:00,short,70633.0,71490.94713518955,0.00722468854616064,-6.198400840815262,Stop Loss,9.0
2024-03-13 02:00:00,2024-03-13 12:00:00,long,72011.5,72848.76539807672,0.005528491588769446,4.628814710834853,Stop Loss,10.0
2024-03-13 15:00:00,2024-03-13 22:00:00,long,72642.0,73028.5306215479,0.018137361292825335,7.010645533754722,Stop Loss,7.0
2024-03-13 23:00:00,2024-03-14 00:00:00,long,73096.0,72998.99967823253,0.012874449447215495,-1.2488257389588977,Stop Loss,1.0
2024-03-14 02:00:00,2024-03-14 04:00:00,long,73032.5,73056.11983525507,0.022142576810615818,0.5230040163894997,Stop Loss,2.0
2024-03-14 05:00:00,2024-03-14 10:00:00,long,73156.0,73248.27506209312,0.024566495641500364,2.2668749107297668,Stop Loss,5.0
2024-03-14 13:00:00,2024-03-15 00:00:00,short,71818.5,71669.29418636259,0.009129307695765636,1.3621457826929873,Stop Loss,11.0
2024-03-15 02:00:00,2024-03-15 18:00:00,short,69106.0,68813.20587286408,0.00530050935841126,1.5519580109717785,Stop Loss,16.0
2024-03-15 20:00:00,2024-03-15 22:00:00,short,67891.0,68801.97451965757,0.00623327344025627,-5.6783532781317305,Stop Loss,2.0
2024-03-16 01:00:00,2024-03-16 04:00:00,long,69406.0,69107.26903657088,0.00850240803516426,-2.539932543812076,Stop Loss,3.0
2024-03-16 07:00:00,2024-03-16 08:00:00,long,69400.0,69098.16783790354,0.011018024025941372,-3.325594013780585,Stop Loss,1.0
2024-03-16 10:00:00,2024-03-17 10:00:00,short,68465.0,66633.20847641543,0.010987975617338512,20.127680597194644,Stop Loss,24.0
2024-03-17 14:00:00,2024-03-18 00:00:00,long,67601.5,68105.12624322504,0.006234916748282316,3.140067698758286,Stop Loss,10.0
2024-03-18 03:00:00,2024-03-18 08:00:00,long,67977.0,68221.27109881856,0.014658891402822283,3.5807435104293006,Stop Loss,5.0
2024-03-18 10:00:00,2024-03-18 13:00:00,long,68147.5,68243.10627366087,0.013163017754844708,1.258467077672611,Stop Loss,3.0
2024-03-18 14:00:00,2024-03-18 21:00:00,short,67012.5,67592.03332287024,0.00912608374108704,-5.288869635264213,Stop Loss,7.0
2024-03-19 00:00:00,2024-03-19 16:00:00,short,66960.5,64829.19051214642,0.013606811034022982,29.00032545624393,Stop Loss,16.0
2024-03-19 20:00:00,2024-03-20 09:00:00,short,63850.0,63103.16659789158,0.008888365744881496,6.638128428433814,Stop Loss,13.0
2024-03-20 14:00:00,2024-03-20 16:00:00,long,64301.5,63458.34697626398,0.005447653888939104,-4.593205848726296,Stop Loss,2.0
2024-03-20 17:00:00,2024-03-21 03:00:00,long,64146.0,66957.86324597622,0.0077166636019573845,21.69820276390641,Stop Loss,10.0
2024-03-21 05:00:00,2024-03-21 09:00:00,long,67014.0,67010.35099875319,0.009217443174957641,-0.03363446163784828,Stop Loss,4.0
2024-03-21 11:00:00,2024-03-21 13:00:00,long,67032.5,67044.4125690893,0.01821399351909271,0.21697545618821618,Stop Loss,2.0
2024-03-21 18:00:00,2024-03-22 03:00:00,short,65140.5,65915.2887288199,0.007596959868442424,-5.886038879366287,Stop Loss,9.0
2024-03-22 06:00:00,2024-03-22 08:00:00,long,66432.0,66075.08799885886,0.009864178387351525,-3.5206436478428484,Stop Loss,2.0
2024-03-22 09:00:00,2024-03-23 01:00:00,short,65489.0,64091.34644392156,0.014997063750668225,20.960699481856505,Stop Loss,16.0
2024-03-23 03:00:00,2024-03-23 05:00:00,short,63587.5,64012.45358116371,0.018827902727901375,-8.000984690023685,Stop Loss,2.0
2024-03-23 09:00:00,2024-03-23 19:00:00,long,64481.5,65121.14372608614,0.01243199426748372,7.952047135934845,Stop Loss,10.0
2024-03-24 02:00:00,2024-03-24 07:00:00,short,64299.5,64502.04355887163,0.011046345129175397,-2.2373660549874606,Stop Loss,5.0
2024-03-24 08:00:00,2024-03-24 16:00:00,long,65273.0,65310.148255268556,0.012821839250954788,0.4763089575068549,Stop Loss,8.0
2024-03-24 17:00:00,2024-03-25 07:00:00,long,65360.0,66976.30263025878,0.014291148663552137,23.0988211743186,Stop Loss,14.0
2024-03-25 09:00:00,2024-03-25 11:00:00,long,67082.5,66987.361557354,0.02393645381972965,-2.277276938876953,Stop Loss,2.0
2024-03-25 12:00:00,2024-03-25 23:00:00,long,67093.0,69979.91111554796,0.02411942697887622,69.63064184596516,Stop Loss,11.0
2024-03-26 01:00:00,2024-03-26 13:00:00,long,70293.5,70764.34703169031,0.015516639916060128,7.305963846284311,Stop Loss,12.0
2024-03-26 19:00:00,2024-03-26 22:00:00,short,69494.5,70091.7371236456,0.011164052574863794,-6.667586648039848,Stop Loss,3.0
2024-03-26 23:00:00,2024-03-27 00:00:00,short,69996.0,70152.5881579835,0.015910074357774476,-2.4913292370643707,Stop Loss,1.0
2024-03-27 01:00:00,2024-03-27 04:00:00,long,70362.5,70309.17937841004,0.018698262198110178,-0.9970029630552006,Stop Loss,3.0
2024-03-27 05:00:00,2024-03-27 06:00:00,long,70485.5,70326.43984174595,0.018002134338339033,-2.8634223367669613,Stop Loss,1.0
2024-03-27 08:00:00,2024-03-27 10:00:00,short,69561.5,70138.4072705901,0.016565432998704818,-9.55671873742606,Stop Loss,2.0
2024-03-27 13:00:00,2024-03-27 23:00:00,short,69938.0,69469.07146315128,0.010860756683212758,5.092918740528895,Stop Loss,10.0
2024-03-28 02:00:00,2024-03-28 04:00:00,short,69194.0,69453.64402688314,0.01963897032198056,-5.099141338237423,Stop Loss,2.0
2024-03-28 06:00:00,2024-03-28 16:00:00,long,70348.0,70853.00851489425,0.012216671527901434,6.169523145256314,Stop Loss,10.0
2024-03-28 17:00:00,2024-03-28 18:00:00,long,70830.5,70776.78035962586,0.026315095759936742,-1.4136374806348582,Stop Loss,1.0
2024-03-28 19:00:00,2024-03-28 20:00:00,long,70849.5,70770.95943016055,0.03142886231328196,-2.4684407554906573,Stop Loss,1.0
2024-03-28 21:00:00,2024-03-28 23:00:00,long,70862.0,70810.43403530277,0.0321850901541752,-1.6596552226675063,Stop Loss,2.0
2024-03-29 01:00:00,2024-03-29 02:00:00,long,70827.0,70774.26178086002,0.038454402858965626,-2.028016724873244,Stop Loss,1.0
2024-03-29 05:00:00,2024-03-29 13:00:00,short,70229.0,70326.44385401306,0.022929156371511515,-2.234305366108307,Stop Loss,8.0
2024-03-29 14:00:00,2024-03-29 23:00:00,short,70121.0,69893.96759664643,0.03112289247283825,7.065905077423282,Stop Loss,9.0
2024-03-30 03:00:00,2024-03-30 04:00:00,short,69814.5,69929.51815510793,0.040861388084104805,-4.699801472582868,Stop Loss,1.0
2024-03-30 07:00:00,2024-03-30 08:00:00,short,69875.0,69943.8517669686,0.03832492767707534,-2.638738989510328,Stop Loss,1.0
2024-03-30 09:00:00,2024-03-30 14:00:00,long,70045.5,70093.66839186945,0.053681216581714916,2.5857378763367045,Stop Loss,5.0
2024-03-30 16:00:00,2024-03-30 17:00:00,long,70232.0,70105.72177330973,0.04666209806235683,-5.892406996961671,Stop Loss,1.0
2024-03-30 20:00:00,2024-03-31 01:00:00,short,69866.5,69938.01657439664,0.04056448833063995,-2.9010332475596607,Stop Loss,5.0
2024-03-31 04:00:00,2024-03-31 15:00:00,long,70161.5,70417.41928944724,0.032789823675664916,8.39154837617633,Stop Loss,11.0
2024-03-31 16:00:00,2024-04-01 01:00:00,long,70522.5,70980.56889265681,0.05253305089669258,24.06375645213186,Stop Loss,9.0
2024-04-01 05:00:00,2024-04-01 19:00:00,short,69169.5,69520.8692609635,0.00968727785395133,-3.403811660290994,Stop Loss,14.0
2024-04-02 00:00:00,2024-04-03 03:00:00,short,69363.0,66071.36365991687,0.02716311036860966,89.41108119900449,Stop Loss,27.0
2024-04-03 09:00:00,2024-04-03 10:00:00,long,66490.0,66223.3996886794,0.011462716429467942,-3.0559637686758547,Stop Loss,1.0
2024-04-03 12:00:00,2024-04-03 14:00:00,short,65929.5,66134.24907177858,0.026018759118269646,-5.32731677829628,Stop Loss,2.0
2024-04-03 15:00:00,2024-04-03 16:00:00,short,65861.0,66160.99280675189,0.019111169777940636,-5.733213461996348,Stop Loss,1.0
2024-04-03 17:00:00,2024-04-03 22:00:00,short,65993.5,66053.07436001352,0.020799978167673188,-1.2391453876342653,Stop Loss,5.0
2024-04-03 23:00:00,2024-04-04 00:00:00,short,65978.0,66076.0681390058,0.02043615089851481,-2.0041352870590887,Stop Loss,1.0
2024-04-04 02:00:00,2024-04-04 07:00:00,short,65758.0,65919.50320863361,0.022409949167856224,-3.619278695924971,Stop Loss,5.0
2024-04-04 09:00:00,2024-04-04 21:00:00,long,66284.0,67856.21784878959,0.01809685628886174,28.45220046432852,Stop Loss,12.0
2024-04-04 22:00:00,2024-04-05 02:00:00,long,67947.5,68135.61634469137,0.013412255431509687,2.523064465842584,Stop Loss,4.0
2024-04-05 08:00:00,2024-04-05 13:00:00,short,67171.5,67238.57905594079,0.013413945985966182,-0.8997948331793686,Stop Loss,5.0
2024-04-05 15:00:00,2024-04-05 17:00:00,long,68222.0,67615.58838419893,0.009848308660316637,-5.972128767610311,Stop Loss,2.0
2024-04-05 18:00:00,2024-04-05 19:00:00,long,67640.5,67561.38125270985,0.012577201503860562,-0.9950924274012519,Stop Loss,1.0
2024-04-05 20:00:00,2024-04-05 21:00:00,long,67679.0,67572.12400173431,0.012477328916415984,-1.3335269836313437,Stop Loss,1.0
2024-04-05 22:00:00,2024-04-06 02:00:00,long,67634.5,67695.63879111038,0.012834587727757748,0.7846911780752422,Stop Loss,4.0
2024-04-06 03:00:00,2024-04-06 09:00:00,long,67813.5,67918.41386180549,0.03504543325745494,3.6767517416860036,Stop Loss,6.0
2024-04-06 14:00:00,2024-04-07 18:00:00,long,68006.0,69613.7974975667,0.043793843702797534,70.41163231418516,Stop Loss,28.0
2024-04-07 23:00:00,2024-04-08 02:00:00,long,69381.0,69377.16774476937,0.03858359758510848,-0.1478621936622276,Stop Loss,3.0
2024-04-08 03:00:00,2024-04-08 23:00:00,long,69467.0,71781.16480167994,0.03343594921784651,77.37629679069846,Stop Loss,20.0
2024-04-09 06:00:00,2024-04-10 16:00:00,short,70788.5,69037.51869794649,0.01951968773352153,34.17860824331941,Stop Loss,34.0
2024-04-10 19:00:00,2024-04-11 09:00:00,long,70125.0,70682.85477167032,0.010089058387415462,5.628229363080158,Stop Loss,14.0
2024-04-11 12:00:00,2024-04-11 13:00:00,long,70865.5,70525.34153158094,0.02464367391843194,-8.38275437631255,Stop Loss,1.0
2024-04-11 16:00:00,2024-04-11 19:00:00,short,70028.5,70224.27139422511,0.018512721974933238,-3.624261391934584,Stop Loss,3.0
2024-04-11 20:00:00,2024-04-11 21:00:00,long,70528.5,70280.59317149105,0.0229675331681869,-5.69380830639922,Stop Loss,1.0
2024-04-11 23:00:00,2024-04-12 00:00:00,short,70025.0,70243.0005319282,0.02292690966529921,-4.998078502505162,Stop Loss,1.0
2024-04-12 01:00:00,2024-04-12 09:00:00,long,70305.0,70749.3733049151,0.02867776101852585,12.743631441367903,Stop Loss,8.0
2024-04-12 10:00:00,2024-04-12 12:00:00,long,70806.5,70783.07913211655,0.030563429011190454,-0.7158220329364404,Stop Loss,2.0
2024-04-12 14:00:00,2024-04-13 15:00:00,short,69259.0,67635.21354227673,0.01320100067162326,21.43560611897762,Stop Loss,25.0
2024-04-13 16:00:00,2024-04-14 22:00:00,short,67425.0,64322.21167473328,0.039033312143588704,121.11210521561885,Stop Loss,30.0
2024-04-14 23:00:00,2024-04-15 04:00:00,long,65683.5,64980.89113186971,0.009159133344582501,-6.435288312291541,Stop Loss,5.0
2024-04-15 05:00:00,2024-04-15 11:00:00,long,65494.5,65996.4548262983,0.012557099572938258,6.30309673494469,Stop Loss,6.0
2024-04-15 12:00:00,2024-04-15 13:00:00,long,66075.5,65972.51687106474,0.019384630850929084,-1.9962899382836239,Stop Loss,1.0
2024-04-15 16:00:00,2024-04-16 18:00:00,short,64159.5,63002.730035967026,0.010466975133377156,12.107882448570724,Stop Loss,26.0
2024-04-16 22:00:00,2024-04-17 07:00:00,long,63786.5,63817.53467408009,0.012914775301094859,0.4008058422870588,Stop Loss,9.0
2024-04-17 10:00:00,2024-04-18 03:00:00,short,62903.5,61835.06557674309,0.01719049057550525,18.36691188354335,Stop Loss,17.0
2024-04-18 05:00:00,2024-04-18 09:00:00,short,61083.5,61626.62669625284,0.021345716949541117,-11.593428725952492,Stop Loss,4.0
